place_name,author,rating,text
Fitness First - CentralPlaza Udonthani,Ingo Koch,1,"Commerce takes precedence over any sporting fairness.
Compare prices on homepage of other Fitness-Center in Udon Thani.
20 kilos are 20 kilos and at Fitness First the dumbbells also are not made of gold"
Fitness First - CentralPlaza Udonthani,Aik Sittichai,5,The gym looks new and very clean. Their machine and equipments are relatively well maintained and properly arranged.
Fitness First - CentralPlaza Udonthani,Leon Gilyadov,5,"Excellent. Great experience. Nice showers. The gym has a lounge area with free water, tea, coffee, herbal infusions. I booked a personal trainer. Was perfect."
Fitness First - CentralPlaza Udonthani,danai s,5,Always make use of my fitness first passport at this gym. Staff are friendly. Place is well maintained and the toilets/shower are very clean!!
Fitness First - CentralPlaza Udonthani,Adam Tao,3,"850THB per time not friendly price for tourist, Entering registration process is complicated"
Fitness First Central Bangna,Felis Silvestris Catus,1,"One day pass is 972 Baht. Don't know anything about the inside of this gym. But it's worth knowing this considering the average salary for a Bangkokian to be around 25.000. I'm not looking for a bargain by any means, but make this make sense."
Fitness First Central Bangna,TP TP,3,"This facility boasts an impressive array of weight training equipment and cardio machines, catering to a variety of fitness needs. Notably, this branch is equipped with two squat racks, a rarity for commercial gyms, which is a commendable feature for those focusing on strength training. However, the air conditioning in the cardio area has been inoperative for an extended period, and the lack of urgency in addressing this issue is somewhat disappointing. A significant downside, though, is the frequent presence of a large group of boisterous and disruptive elderly patrons during the morning hours, who tend to monopolize the public areas, creating an unpleasant atmosphere for other gym-goers."
Fitness First Central Bangna,József Stempel,4,"Amazing view! Very well equipped. Dark side: too cold to me. Inner height too low, so the cold air flow come directly to your body."
Fitness First Central Bangna,Travyy,5,My favorite gym in Udom Suk. 5-Star staff and clean facility. Has all the necessary equipment to accomplish your fitness goals.
Fitness First Central Bangna,Code Thailand,5,"I give five bc I like this place.
I think this FF is the most beautiful view of FF in Thailand 🇹🇭 a"
Fitness First Central Chonburi ฟิตเนส เฟิร์สท์ เซ็นทรัลชลบุรี,V K,2,"The club is write small, has just one studio, and the machines stand literally elbow to elbow, but still, it's OK. Sauna and steam are small but really good and hot, and provision of free fruit-scented water, hot green and black tea and coffee is nice.

However, it's truly amazing and has turned as a very unpleasant surprise that the club does not provide... towels! Any towels for that matter - neither small towelettes to wipe the sweat, nor large bath ones to use after the shower or while at sauna or steam room.

What is it, Fitness First?! Virgin Active offers THE WHOLE SET of towels in various sizes and, on demand, even shorts, t-shirts and socks! And you...

As I was not expecting that and visited for the first time, left wet and very, very unhappy."
Fitness First Central Chonburi ฟิตเนส เฟิร์สท์ เซ็นทรัลชลบุรี,Small Traveller,1,"800 baht for day visit, what is happening?"
Fitness First Central Chonburi ฟิตเนส เฟิร์สท์ เซ็นทรัลชลบุรี,Savvy Physique Academy,1,"The trainers at this branch reserve all the machines and equipment for their trainees, ignoring the other members waiting to use them. Sometimes they act so shamelessly that I don't want to come here and I won't recommend anyone to come here."
Fitness First Central Chonburi ฟิตเนส เฟิร์สท์ เซ็นทรัลชลบุรี,Pawida Balfour (Speak English with Pawi),5,"Everything is good except the steam room. I don't know what it's like for men. But in the women's room, the ceiling has black mold. I notified the fitness center and there was no way to fix or change it. The ceiling should use ceiling material for wet rooms. It won't be moldy."
Fitness First Central Chonburi ฟิตเนส เฟิร์สท์ เซ็นทรัลชลบุรี,Puritad Thongpreecha,5,"I've been a member of this branch for almost a year. I heard today marks its 14th anniversary. Congratulations! No wonder it's so lively.

The location and equipment are up to standard, even though the space is a bit small compared to our Bangkok branch. But I have to say that the trainers and staff here are all lovely. They're all dedicated, enthusiastic, and full of positive energy. They seem happy and professional, unlike anything I've seen at any other branch or gym.

Over the past 30 years, I've been to probably more than 10 gyms. I can tell you, this is the best, especially in terms of classes and staff."
Fitness First Central Rama 2,Tanrawee Lertwongworasuk,5,Lots of space and not crowded. New equipments. Good atmosphere.
